Timestamp	Total RAM	Free RAM	Swap Available	Memory Available	Memory Available at Start	Memory Available at Block Start	Memory Used Since Start	Memory Used Since Block Start	Memory Resident Size	Memory Virtual Size	Message
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'cel-files' = '/Volumes/Moon/TCGA_BRCA/info/cel_files_normal.txt'
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'chrX-probes' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'chrY-probes' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'probe-class-file' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'target-sketch' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'channel-file' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'out-file' = '/Volumes/Moon/TCGA_BRCA/R_batch1/apt-geno-qc.txt'
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'dm-out' = ''
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'dm-het-mult' = '1.25'
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'dm-thresh' = '0.33'
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'female-thresh' = '0.48'
10/22/2012 10:40:10	32754	11677	0	27411	27411	27411	0	0	14	2399	GenoQC: Initial Option 'male-thresh' = '0.71'
